Activity,SKH,Type,Date,base,year_date
tyre pressure and wheel,64,Weekly,07-20,terminal 3,2023-07-20
tyre pressure and wheel,64,Weekly,07-27,terminal 3,2023-07-27
tyre pressure and wheel,64,Weekly,08-03,terminal 3,2023-08-03
tyre pressure and wheel,64,Weekly,08-10,terminal 3,2023-08-10
tyre pressure and wheel,64,Weekly,08-17,terminal 3,2023-08-16
tyre pressure and wheel,64,Weekly,08-24,terminal 3,2023-08-24
tyre pressure and wheel,64,Weekly,08-31,terminal 3,2023-08-31
tyre pressure and wheel,64,Weekly,09-07,terminal 3,2023-09-07
tyre pressure and wheel,64,Weekly,09-14,terminal 3,2023-09-14
tyre pressure and wheel,64,Weekly,09-21,terminal 3,2023-09-21
tyre pressure and wheel,64,Weekly,09-28,terminal 3,2023-09-27
tyre pressure and wheel,64,Weekly,10-05,terminal 3,2023-10-05
tyre pressure and wheel,64,Weekly,10-12,terminal 3,2023-10-12
tyre pressure and wheel,64,Weekly,10-26,terminal 3,2023-10-26
tyre pressure and wheel,64,Weekly,11-02,terminal 3,2023-11-02
tyre pressure and wheel,64,Weekly,11-09,terminal 3,2023-11-09
tyre pressure and wheel,64,Weekly,11-16,terminal 3,2023-11-16
tyre pressure and wheel,64,Weekly,11-23,terminal 3,2023-11-23
tyre pressure and wheel,64,Weekly,11-30,terminal 3,2023-11-30
tyre pressure and wheel,64,Weekly,12-07,terminal 3,2023-12-07
tyre pressure and wheel,64,Weekly,12-14,terminal 3,2023-12-14
tyre pressure and wheel,64,Weekly,12-21,terminal 3,2023-12-21
tyre pressure and wheel,64,Weekly,12-28,terminal 3,2023-12-28
tyre pressure and wheel,67,Weekly,01-05,terminal 3,2023-01-05
tyre pressure and wheel,67,Weekly,01-12,terminal 3,2023-01-12
tyre pressure and wheel,67,Weekly,01-19,terminal 3,2023-01-19
tyre pressure and wheel,67,Weekly,01-26,terminal 3,2023-01-26
tyre pressure and wheel,67,Weekly,02-02,terminal 3,2023-02-02
tyre pressure and wheel,67,Weekly,02-09,terminal 3,2023-02-09
tyre pressure and wheel,67,Weekly,02-16,terminal 3,2023-02-16
tyre pressure and wheel,67,Weekly,02-23,terminal 3,2023-02-23
tyre pressure and wheel,67,Weekly,03-02,terminal 3,2023-03-02
tyre pressure and wheel,67,Weekly,03-09,terminal 3,2023-03-09
tyre pressure and wheel,67,Weekly,03-16,terminal 3,2023-03-16
tyre pressure and wheel,67,Weekly,03-23,terminal 3,2023-03-20
tyre pressure and wheel,67,Weekly,03-30,terminal 3,2023-03-30
tyre pressure and wheel,67,Weekly,04-06,terminal 3,2023-04-06
tyre pressure and wheel,67,Weekly,04-13,terminal 3,2023-04-13
tyre pressure and wheel,67,Weekly,04-20,terminal 3,2023-04-20
tyre pressure and wheel,67,Weekly,04-27,terminal 3,2023-04-27
tyre pressure and wheel,67,Weekly,05-04,terminal 3,2023-05-04
tyre pressure and wheel,67,Weekly,05-11,terminal 3,2023-05-11
tyre pressure and wheel,67,Weekly,05-18,terminal 3,2023-05-17
tyre pressure and wheel,67,Weekly,05-25,terminal 3,2023-05-25
tyre pressure and wheel,67,Weekly,06-01,terminal 3,2023-05-31
tyre pressure and wheel,67,Weekly,06-08,terminal 3,2023-06-08
tyre pressure and wheel,67,Weekly,06-15,terminal 3,2023-06-15
tyre pressure and wheel,67,Weekly,06-22,terminal 3,2023-06-22
tyre pressure and wheel,67,Weekly,06-29,terminal 3,2023-06-28
tyre pressure and wheel,67,Weekly,07-06,terminal 3,2023-07-06
tyre pressure and wheel,67,Weekly,07-13,terminal 3,2023-07-13
tyre pressure and wheel,67,Weekly,07-20,terminal 3,2023-07-20
tyre pressure and wheel,67,Weekly,07-27,terminal 3,2023-07-27
tyre pressure and wheel,67,Weekly,08-03,terminal 3,2023-08-03
tyre pressure and wheel,67,Weekly,08-10,terminal 3,2023-08-10
tyre pressure and wheel,67,Weekly,08-17,terminal 3,2023-08-16
tyre pressure and wheel,67,Weekly,08-24,terminal 3,2023-08-24
tyre pressure and wheel,67,Weekly,08-31,terminal 3,2023-08-31
tyre pressure and wheel,67,Weekly,09-07,terminal 3,2023-09-07
tyre pressure and wheel,67,Weekly,09-14,terminal 3,2023-09-14
tyre pressure and wheel,67,Weekly,09-21,terminal 3,2023-09-21
tyre pressure and wheel,67,Weekly,09-28,terminal 3,2023-09-27
tyre pressure and wheel,67,Weekly,10-05,terminal 3,2023-10-05
tyre pressure and wheel,67,Weekly,10-12,terminal 3,2023-10-12
tyre pressure and wheel,67,Weekly,10-26,terminal 3,2023-10-26
tyre pressure and wheel,67,Weekly,11-02,terminal 3,2023-11-02
tyre pressure and wheel,67,Weekly,11-09,terminal 3,2023-11-09
tyre pressure and wheel,67,Weekly,11-16,terminal 3,2023-11-16
tyre pressure and wheel,67,Weekly,11-23,terminal 3,2023-11-23
tyre pressure and wheel,67,Weekly,11-30,terminal 3,2023-11-30
tyre pressure and wheel,67,Weekly,12-07,terminal 3,2023-12-07
tyre pressure and wheel,67,Weekly,12-14,terminal 3,2023-12-14
tyre pressure and wheel,67,Weekly,12-21,terminal 3,2023-12-21
tyre pressure and wheel,67,Weekly,12-28,terminal 3,2023-12-28
tyre pressure and wheel,76,Weekly,01-05,terminal 3,2023-01-05
tyre pressure and wheel,76,Weekly,01-12,terminal 3,2023-01-12
tyre pressure and wheel,76,Weekly,01-19,terminal 3,2023-01-19
tyre pressure and wheel,76,Weekly,01-26,terminal 3,2023-01-26
tyre pressure and wheel,76,Weekly,02-02,terminal 3,2023-02-02
tyre pressure and wheel,76,Weekly,02-09,terminal 3,2023-02-09
tyre pressure and wheel,76,Weekly,02-16,terminal 3,2023-02-16
tyre pressure and wheel,76,Weekly,02-23,terminal 3,2023-02-23
tyre pressure and wheel,76,Weekly,03-02,terminal 3,2023-03-02
tyre pressure and wheel,76,Weekly,03-09,terminal 3,2023-03-09
tyre pressure and wheel,76,Weekly,03-16,terminal 3,2023-03-16
tyre pressure and wheel,76,Weekly,03-23,terminal 3,2023-03-20
tyre pressure and wheel,76,Weekly,03-30,terminal 3,2023-03-30
tyre pressure and wheel,76,Weekly,04-06,terminal 3,2023-04-06
tyre pressure and wheel,76,Weekly,04-13,terminal 3,2023-04-13
tyre pressure and wheel,76,Weekly,04-20,terminal 3,2023-04-20
tyre pressure and wheel,76,Weekly,04-27,terminal 3,2023-04-27
tyre pressure and wheel,76,Weekly,05-04,terminal 3,2023-05-04
tyre pressure and wheel,76,Weekly,05-11,terminal 3,2023-05-11
tyre pressure and wheel,76,Weekly,05-18,terminal 3,2023-05-17
tyre pressure and wheel,76,Weekly,05-25,terminal 3,2023-05-25
tyre pressure and wheel,76,Weekly,06-01,terminal 3,2023-05-31
tyre pressure and wheel,76,Weekly,06-08,terminal 3,2023-06-08
tyre pressure and wheel,76,Weekly,06-15,terminal 3,2023-06-15
tyre pressure and wheel,76,Weekly,06-22,terminal 3,2023-06-22
tyre pressure and wheel,76,Weekly,06-29,terminal 3,2023-06-28
tyre pressure and wheel,76,Weekly,07-06,terminal 3,2023-07-06
tyre pressure and wheel,76,Weekly,07-13,terminal 3,2023-07-13
tyre pressure and wheel,76,Weekly,07-20,terminal 3,2023-07-20
tyre pressure and wheel,76,Weekly,07-27,terminal 3,2023-07-27
tyre pressure and wheel,76,Weekly,08-03,terminal 3,2023-08-03
tyre pressure and wheel,76,Weekly,08-10,terminal 3,2023-08-10
tyre pressure and wheel,76,Weekly,08-17,terminal 3,2023-08-16
tyre pressure and wheel,76,Weekly,08-24,terminal 3,2023-08-24
tyre pressure and wheel,76,Weekly,08-31,terminal 3,2023-08-31
tyre pressure and wheel,76,Weekly,09-07,terminal 3,2023-09-07
tyre pressure and wheel,76,Weekly,09-14,terminal 3,2023-09-14
tyre pressure and wheel,76,Weekly,09-21,terminal 3,2023-09-21
tyre pressure and wheel,76,Weekly,09-28,terminal 3,2023-09-27
tyre pressure and wheel,76,Weekly,10-05,terminal 3,2023-10-05
tyre pressure and wheel,76,Weekly,10-12,terminal 3,2023-10-12
tyre pressure and wheel,76,Weekly,10-26,terminal 3,2023-10-26
tyre pressure and wheel,76,Weekly,11-02,terminal 3,2023-11-02
tyre pressure and wheel,76,Weekly,11-09,terminal 3,2023-11-09
tyre pressure and wheel,76,Weekly,11-16,terminal 3,2023-11-16
tyre pressure and wheel,76,Weekly,11-23,terminal 3,2023-11-23
tyre pressure and wheel,76,Weekly,11-30,terminal 3,2023-11-30
tyre pressure and wheel,76,Weekly,12-07,terminal 3,2023-12-07
tyre pressure and wheel,76,Weekly,12-14,terminal 3,2023-12-14
tyre pressure and wheel,76,Weekly,12-21,terminal 3,2023-12-21
tyre pressure and wheel,76,Weekly,12-28,terminal 3,2023-12-28
tyre pressure and wheel,90,Weekly,01-05,terminal 3,2023-01-05
tyre pressure and wheel,90,Weekly,01-12,terminal 3,2023-01-12
tyre pressure and wheel,90,Weekly,01-19,terminal 3,2023-01-19
tyre pressure and wheel,90,Weekly,01-26,terminal 3,2023-01-26
tyre pressure and wheel,90,Weekly,02-02,terminal 3,2023-02-02
tyre pressure and wheel,90,Weekly,02-09,terminal 3,2023-02-09
tyre pressure and wheel,90,Weekly,02-16,terminal 3,2023-02-16
tyre pressure and wheel,90,Weekly,02-23,terminal 3,2023-02-23
tyre pressure and wheel,90,Weekly,03-02,terminal 3,2023-03-02
tyre pressure and wheel,90,Weekly,03-09,terminal 3,2023-03-09
tyre pressure and wheel,90,Weekly,03-16,terminal 3,2023-03-16
tyre pressure and wheel,90,Weekly,03-23,terminal 3,2023-03-20
tyre pressure and wheel,90,Weekly,03-30,terminal 3,2023-03-30
tyre pressure and wheel,90,Weekly,04-06,terminal 3,2023-04-06
tyre pressure and wheel,90,Weekly,04-13,terminal 3,2023-04-13
tyre pressure and wheel,90,Weekly,04-20,terminal 3,2023-04-20
tyre pressure and wheel,90,Weekly,04-27,terminal 3,2023-04-27
tyre pressure and wheel,90,Weekly,05-04,terminal 3,2023-05-04
tyre pressure and wheel,90,Weekly,05-11,terminal 3,2023-05-11
tyre pressure and wheel,90,Weekly,05-18,terminal 3,2023-05-17
tyre pressure and wheel,90,Weekly,05-25,terminal 3,2023-05-25
tyre pressure and wheel,90,Weekly,06-01,terminal 3,2023-05-31
tyre pressure and wheel,90,Weekly,06-08,terminal 3,2023-06-08
tyre pressure and wheel,90,Weekly,06-15,terminal 3,2023-06-15
tyre pressure and wheel,90,Weekly,06-22,terminal 3,2023-06-22
tyre pressure and wheel,90,Weekly,06-29,terminal 3,2023-06-28
tyre pressure and wheel,90,Weekly,07-06,terminal 3,2023-07-06
tyre pressure and wheel,90,Weekly,07-13,terminal 3,2023-07-13
tyre pressure and wheel,90,Weekly,07-20,terminal 3,2023-07-20
tyre pressure and wheel,90,Weekly,07-27,terminal 3,2023-07-27
tyre pressure and wheel,90,Weekly,08-03,terminal 3,2023-08-03
tyre pressure and wheel,90,Weekly,08-10,terminal 3,2023-08-10
tyre pressure and wheel,90,Weekly,08-17,terminal 3,2023-08-16
tyre pressure and wheel,90,Weekly,08-24,terminal 3,2023-08-24
